ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-miR-601:MIMAT0003269:Homo:sapiens:miR-601	278	93129	93129.0	23990.0
hsa-miR-383-5p:MIMAT0000738:Homo:sapiens:miR-383-5p	232	66821	66821.0	17406.0
hsa-miR-450b-5p:MIMAT0004909:Homo:sapiens:miR-450b-5p	193	42470	42470.0	15607.0
hsa-miR-382-5p:MIMAT0000737:Homo:sapiens:miR-382-5p	328	40370	40370.0	11395.0
hsa-miR-217:MIMAT0000274:Homo:sapiens:miR-217	305	38411	38411.0	12601.0
hsa-miR-206:MIMAT0000462:Homo:sapiens:miR-206	208	38171	38171.0	10667.0
hsa-miR-765:MIMAT0003945:Homo:sapiens:miR-765	135	36884	36884.0	9634.0
hsa-miR-654-3p:MIMAT0004814:Homo:sapiens:miR-654-3p	160	36334	36334.0	6531.0
hsa-miR-432-5p:MIMAT0002814:Homo:sapiens:miR-432-5p	265	36170	36170.0	15299.0
hsa-miR-509-3p:MIMAT0002881:Homo:sapiens:miR-509-3p	233	36044	36044.0	11314.0
hsa-miR-501-5p:MIMAT0002872:Homo:sapiens:miR-501-5p	189	35753	35753.0	8755.0
hsa-miR-875-3p:MIMAT0004923:Homo:sapiens:miR-875-3p	139	34513	34513.0	9808.0
hsa-miR-132-3p:MIMAT0000426:Homo:sapiens:miR-132-3p	214	33658	33658.0	10446.0
hsa-miR-323b-5p:MIMAT0001630:Homo:sapiens:miR-323b-5p	271	32146	32146.0	10312.0
hsa-miR-598-3p:MIMAT0003266:Homo:sapiens:miR-598-3p	195	30732	30732.0	8027.0
hsa-miR-888-5p:MIMAT0004916:Homo:sapiens:miR-888-5p	121	30166	30166.0	6851.0
hsa-miR-499a-5p:MIMAT0002870:Homo:sapiens:miR-499a-5p	120	30132	30132.0	6356.0
hsa-miR-581:MIMAT0003246:Homo:sapiens:miR-581	154	29831	29831.0	12246.0
hsa-miR-380-3p:MIMAT0000735:Homo:sapiens:miR-380-3p	176	29642	29642.0	11660.0
hsa-miR-493-5p:MIMAT0002813:Homo:sapiens:miR-493-5p	163	29356	29356.0	6349.0
hsa-miR-595:MIMAT0003263:Homo:sapiens:miR-595	190	28965	28965.0	7780.0
hsa-miR-512-3p:MIMAT0002823:Homo:sapiens:miR-512-3p	159	28824	28824.0	10598.0
hsa-miR-140-3p:MIMAT0004597:Homo:sapiens:miR-140-3p	203	28190	28190.0	8707.0
hsa-miR-374a-5p:MIMAT0000727:Homo:sapiens:miR-374a-5p	165	28138	27976.166666666664	5562.833333333334
hsa-miR-21-5p:MIMAT0000076:Homo:sapiens:miR-21-5p	223	27896	27896.0	6838.0
hsa-miR-514a-3p:MIMAT0002883:Homo:sapiens:miR-514a-3p	129	27830	27830.0	7593.0
hsa-miR-369-3p:MIMAT0000721:Homo:sapiens:miR-369-3p	119	27598	27598.0	7247.0
hsa-miR-509-3-5p:MIMAT0004975:Homo:sapiens:miR-509-3-5p	186	26200	26200.0	8074.0
hsa-miR-24-3p:MIMAT0000080:Homo:sapiens:miR-24-3p	152	26161	26161.0	6036.0
hsa-miR-9-5p:MIMAT0000441:Homo:sapiens:miR-9-5p	289	25182	25182.0	10919.0
hsa-miR-610:MIMAT0003278:Homo:sapiens:miR-610	125	24910	24910.0	6575.0
hsa-miR-363-5p:MIMAT0003385:Homo:sapiens:miR-363-5p	119	24718	24718.0	6217.0
hsa-miR-122-5p:MIMAT0000421:Homo:sapiens:miR-122-5p	170	24682	24682.0	6822.0
hsa-miR-28-3p:MIMAT0004502:Homo:sapiens:miR-28-3p	168	24321	24321.0	9231.0
hsa-miR-181a-5p:MIMAT0000256:Homo:sapiens:miR-181a-5p	290	24159	24159.0	7665.0
hsa-miR-511-5p:MIMAT0002808:Homo:sapiens:miR-511-5p	107	23715	23715.0	4737.0
hsa-miR-196b-5p:MIMAT0001080:Homo:sapiens:miR-196b-5p	182	22894	22884.5	8409.5
hsa-miR-493-3p:MIMAT0003161:Homo:sapiens:miR-493-3p	173	22802	22802.0	9112.0
hsa-miR-629-5p:MIMAT0004810:Homo:sapiens:miR-629-5p	140	22569	22569.0	6270.0
hsa-miR-30a-5p:MIMAT0000087:Homo:sapiens:miR-30a-5p	197	22321	22317.0	6793.5
hsa-miR-452-3p:MIMAT0001636:Homo:sapiens:miR-452-3p	112	21735	21735.0	8199.0
hsa-miR-302c-5p:MIMAT0000716:Homo:sapiens:miR-302c-5p	137	21661	21661.0	6055.0
hsa-miR-573:MIMAT0003238:Homo:sapiens:miR-573	326	21613	21613.0	10126.0
hsa-miR-542-3p:MIMAT0003389:Homo:sapiens:miR-542-3p	136	21043	21043.0	5043.0
hsa-miR-769-3p:MIMAT0003887:Homo:sapiens:miR-769-3p	146	20966	20966.0	9727.0
hsa-miR-624-5p:MIMAT0003293:Homo:sapiens:miR-624-5p	171	20142	20142.0	4266.0
hsa-miR-18a-5p:MIMAT0000072:Homo:sapiens:miR-18a-5p	233	19971	19949.0	6879.0
hsa-miR-210-3p:MIMAT0000267:Homo:sapiens:miR-210-3p	230	19928	19928.0	6126.0
hsa-miR-497-5p:MIMAT0002820:Homo:sapiens:miR-497-5p	172	19669	19669.0	7031.0
hsa-miR-153-3p:MIMAT0000439:Homo:sapiens:miR-153-3p	139	19620	19620.0	8381.0
hsa-miR-373-3p:MIMAT0000726:Homo:sapiens:miR-373-3p	265	19518	19518.0	8088.0
hsa-miR-379-5p:MIMAT0000733:Homo:sapiens:miR-379-5p	172	19230	19230.0	7124.0
hsa-miR-30e-5p:MIMAT0000692:Homo:sapiens:miR-30e-5p	171	18769	18769.0	5527.0
hsa-miR-539-5p:MIMAT0003163:Homo:sapiens:miR-539-5p	150	18612	18612.0	5249.0
hsa-miR-651-5p:MIMAT0003321:Homo:sapiens:miR-651-5p	182	18604	18604.0	4702.0
hsa-miR-367-3p:MIMAT0000719:Homo:sapiens:miR-367-3p	117	18434	18434.0	4790.0
hsa-let-7e-5p:MIMAT0000066:Homo:sapiens:let-7e-5p	139	18402	18366.5	4932.0
hsa-miR-520d-3p:MIMAT0002856:Homo:sapiens:miR-520d-3p	125	18331	18331.0	5711.0
hsa-miR-769-5p:MIMAT0003886:Homo:sapiens:miR-769-5p	95	18308	18308.0	4919.0
hsa-miR-502-5p:MIMAT0002873:Homo:sapiens:miR-502-5p	118	18136	18136.0	4562.0
hsa-miR-483-5p:MIMAT0004761:Homo:sapiens:miR-483-5p	119	18041	18041.0	5553.0
hsa-miR-645:MIMAT0003315:Homo:sapiens:miR-645	54	18026	18026.0	4375.0
hsa-miR-375:MIMAT0000728:Homo:sapiens:miR-375	264	17998	17998.0	9196.0
hsa-miR-30e-3p:MIMAT0000693:Homo:sapiens:miR-30e-3p	157	17981	17976.0	8849.5
hsa-miR-93-5p:MIMAT0000093:Homo:sapiens:miR-93-5p	167	17907	17907.0	5356.0
hsa-miR-643:MIMAT0003313:Homo:sapiens:miR-643	204	17654	17654.0	5576.0
hsa-miR-553:MIMAT0003216:Homo:sapiens:miR-553	119	17506	17506.0	5236.0
