ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-miR-378a-3p:MIMAT0000732:Homo:sapiens:miR-378a-3p	316	367556	366192.583333333	62474.75000000004
hsa-miR-4732-5p:MIMAT0019855:Homo:sapiens:miR-4732-5p	327	319048	319048.0	33791.0
hsa-miR-1908-5p:MIMAT0007881:Homo:sapiens:miR-1908-5p	213	314409	314409.0	37983.0
hsa-miR-192-5p:MIMAT0000222:Homo:sapiens:miR-192-5p	219	299174	298841.5	34251.5
hsa-miR-584-5p:MIMAT0003249:Homo:sapiens:miR-584-5p	298	291265	291265.0	83768.0
hsa-miR-589-5p:MIMAT0004799:Homo:sapiens:miR-589-5p	263	237876	237876.0	41230.0
hsa-miR-378c:MIMAT0016847:Homo:sapiens:miR-378c	340	234438	234435.0	41024.0
hsa-miR-92b-3p:MIMAT0003218:Homo:sapiens:miR-92b-3p	261	234153	234153.0	52120.0
hsa-miR-500a-3p:MIMAT0002871:Homo:sapiens:miR-500a-3p	271	211165	209919.0	53297.0
hsa-miR-625-3p:MIMAT0004808:Homo:sapiens:miR-625-3p	264	205288	205288.0	32274.0
hsa-let-7d-3p:MIMAT0004484:Homo:sapiens:let-7d-3p	237	202732	202732.0	18038.0
hsa-miR-99b-5p:MIMAT0000689:Homo:sapiens:miR-99b-5p	347	166278	166274.33333333334	47602.0
hsa-miR-148a-5p:MIMAT0004549:Homo:sapiens:miR-148a-5p	205	138016	138016.0	41114.0
hsa-miR-451b:MIMAT0019840:Homo:sapiens:miR-451b	234	133910	133910.0	27976.0
hsa-miR-320d:MIMAT0006764:Homo:sapiens:miR-320d	56	124108	122672.82857142856	20539.778571428575
hsa-miR-100-5p:MIMAT0000098:Homo:sapiens:miR-100-5p	302	121091	121041.33333333333	30978.5
hsa-miR-151a-3p:MIMAT0000757:Homo:sapiens:miR-151a-3p	153	121023	121023.0	42552.0
hsa-miR-4440:MIMAT0018958:Homo:sapiens:miR-4440	222	107964	107913.0	36964.5
hsa-miR-127-3p:MIMAT0000446:Homo:sapiens:miR-127-3p	187	104106	104106.0	26374.0
hsa-miR-345-5p:MIMAT0000772:Homo:sapiens:miR-345-5p	167	98185	98185.0	15480.0
hsa-miR-433-3p:MIMAT0001627:Homo:sapiens:miR-433-3p	188	97425	97425.0	25063.0
hsa-miR-874-3p:MIMAT0004911:Homo:sapiens:miR-874-3p	245	96079	96079.0	17854.0
hsa-miR-139-3p:MIMAT0004552:Homo:sapiens:miR-139-3p	255	83445	83445.0	29993.0
hsa-miR-629-5p:MIMAT0004810:Homo:sapiens:miR-629-5p	153	82299	82299.0	27574.0
hsa-miR-129-5p:MIMAT0000242:Homo:sapiens:miR-129-5p	144	77245	77245.0	30009.0
hsa-miR-6852-5p:MIMAT0027604:Homo:sapiens:miR-6852-5p	126	75001	75001.0	24404.0
hsa-miR-204-3p:MIMAT0022693:Homo:sapiens:miR-204-3p	165	74056	74056.0	13984.0
hsa-miR-485-5p:MIMAT0002175:Homo:sapiens:miR-485-5p	182	69941	69941.0	18304.0
hsa-miR-93-3p:MIMAT0004509:Homo:sapiens:miR-93-3p	161	68910	68910.0	7388.0
hsa-miR-23a-3p:MIMAT0000078:Homo:sapiens:miR-23a-3p	123	65771	65683.0	11366.0
hsa-miR-122-5p:MIMAT0000421:Homo:sapiens:miR-122-5p	188	60821	60821.0	12532.0
hsa-miR-483-5p:MIMAT0004761:Homo:sapiens:miR-483-5p	180	60308	60308.0	16739.0
hsa-miR-151b:MIMAT0010214:Homo:sapiens:miR-151b|hsa-miR-151a-5p:MIMAT0004697:Homo:sapiens:miR-151a-5p	80	60713	60082.49999999999	15652.166666666666
hsa-miR-576-3p:MIMAT0004796:Homo:sapiens:miR-576-3p	138	54906	54906.0	11973.0
hsa-miR-502-3p:MIMAT0004775:Homo:sapiens:miR-502-3p	166	55823	54578.5	12466.0
hsa-miR-214-3p:MIMAT0000271:Homo:sapiens:miR-214-3p	119	52251	52251.0	8538.0
hsa-miR-370-3p:MIMAT0000722:Homo:sapiens:miR-370-3p	124	48841	48841.0	19419.0
hsa-miR-615-3p:MIMAT0003283:Homo:sapiens:miR-615-3p	138	48518	48518.0	11539.0
hsa-miR-152-3p:MIMAT0000438:Homo:sapiens:miR-152-3p	112	47498	47498.0	17626.0
hsa-miR-191-5p:MIMAT0000440:Homo:sapiens:miR-191-5p	189	47093	47093.0	13147.0
hsa-miR-1301-3p:MIMAT0005797:Homo:sapiens:miR-1301-3p	196	45734	45734.0	10193.0
hsa-let-7f-5p:MIMAT0000067:Homo:sapiens:let-7f-5p	156	42032	42022.0	12734.0
hsa-miR-485-3p:MIMAT0002176:Homo:sapiens:miR-485-3p	184	41568	41568.0	9471.0
hsa-miR-3184-3p:MIMAT0022731:Homo:sapiens:miR-3184-3p	145	41524	41524.0	17746.0
hsa-miR-200a-3p:MIMAT0000682:Homo:sapiens:miR-200a-3p	159	41258	41226.5	17780.0
hsa-miR-23b-3p:MIMAT0000418:Homo:sapiens:miR-23b-3p	121	40801	40674.5	8465.5
hsa-miR-132-3p:MIMAT0000426:Homo:sapiens:miR-132-3p	160	40413	40413.0	9524.0
hsa-miR-223-5p:MIMAT0004570:Homo:sapiens:miR-223-5p	151	40068	40068.0	9432.0
hsa-miR-185-5p:MIMAT0000455:Homo:sapiens:miR-185-5p	138	39107	39107.0	10766.0
hsa-miR-654-3p:MIMAT0004814:Homo:sapiens:miR-654-3p	137	38636	38636.0	9353.0
hsa-miR-766-3p:MIMAT0003888:Homo:sapiens:miR-766-3p	97	38573	38573.0	7731.0
hsa-miR-99a-5p:MIMAT0000097:Homo:sapiens:miR-99a-5p	213	38593	38558.83333333333	11462.0
hsa-miR-7706:MIMAT0030021:Homo:sapiens:miR-7706	212	37334	37334.0	20859.0
hsa-miR-184:MIMAT0000454:Homo:sapiens:miR-184	194	36384	36384.0	20366.0
hsa-miR-532-5p:MIMAT0002888:Homo:sapiens:miR-532-5p	181	35788	35788.0	15005.0
hsa-miR-92a-3p:MIMAT0000092:Homo:sapiens:miR-92a-3p	173	34795	34795.0	17848.0
hsa-miR-140-3p:MIMAT0004597:Homo:sapiens:miR-140-3p	127	34786	34786.0	18486.0
hsa-miR-664a-5p:MIMAT0005948:Homo:sapiens:miR-664a-5p	207	34316	34316.0	10664.0
hsa-miR-941:MIMAT0004984:Homo:sapiens:miR-941	159	33172	33172.0	21675.0
hsa-miR-409-3p:MIMAT0001639:Homo:sapiens:miR-409-3p	156	32923	32923.0	12180.0
hsa-miR-10b-5p:MIMAT0000254:Homo:sapiens:miR-10b-5p	230	32797	32796.0	18170.5
