ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-miR-300:MIMAT0004903:Homo:sapiens:miR-300	221	191655	191654.0	0.0
hsa-miR-769-5p:MIMAT0003886:Homo:sapiens:miR-769-5p	127	185328	185328.0	0.0
hsa-miR-10b-5p:MIMAT0000254:Homo:sapiens:miR-10b-5p	407	163447	163440.5	0.0
hsa-miR-575:MIMAT0003240:Homo:sapiens:miR-575	52	149398	149398.0	0.0
hsa-miR-486-5p:MIMAT0002177:Homo:sapiens:miR-486-5p	314	140221	140221.0	0.0
hsa-miR-181a-5p:MIMAT0000256:Homo:sapiens:miR-181a-5p	386	134106	134106.0	0.0
hsa-miR-891a-5p:MIMAT0004902:Homo:sapiens:miR-891a-5p	266	127610	127610.0	0.0
hsa-miR-181c-5p:MIMAT0000258:Homo:sapiens:miR-181c-5p	249	124628	124628.0	0.0
hsa-miR-28-3p:MIMAT0004502:Homo:sapiens:miR-28-3p	217	113977	113977.0	0.0
hsa-miR-181a-3p:MIMAT0000270:Homo:sapiens:miR-181a-3p	232	113017	112945.0	0.0
hsa-miR-767-5p:MIMAT0003882:Homo:sapiens:miR-767-5p	214	100041	100041.0	0.0
hsa-miR-215-5p:MIMAT0000272:Homo:sapiens:miR-215-5p	160	99677	99487.5	0.0
hsa-miR-192-5p:MIMAT0000222:Homo:sapiens:miR-192-5p	224	90177	89987.5	0.0
hsa-miR-485-5p:MIMAT0002175:Homo:sapiens:miR-485-5p	183	88803	88803.0	0.0
hsa-miR-411-5p:MIMAT0003329:Homo:sapiens:miR-411-5p	232	87909	87909.0	0.0
hsa-miR-371a-5p:MIMAT0004687:Homo:sapiens:miR-371a-5p	90	81485	81485.0	0.0
hsa-miR-604:MIMAT0003272:Homo:sapiens:miR-604	48	79262	79262.0	0.0
hsa-miR-10a-5p:MIMAT0000253:Homo:sapiens:miR-10a-5p	366	75727	75717.5	0.0
hsa-miR-30e-3p:MIMAT0000693:Homo:sapiens:miR-30e-3p	158	75213	75154.5	0.0
hsa-miR-409-3p:MIMAT0001639:Homo:sapiens:miR-409-3p	252	74484	74484.0	0.0
hsa-miR-671-3p:MIMAT0004819:Homo:sapiens:miR-671-3p	150	74430	74430.0	0.0
hsa-miR-375:MIMAT0000728:Homo:sapiens:miR-375	307	74086	74086.0	0.0
hsa-miR-182-5p:MIMAT0000259:Homo:sapiens:miR-182-5p	563	71805	71805.0	0.0
hsa-miR-509-3p:MIMAT0002881:Homo:sapiens:miR-509-3p	194	68015	68015.0	0.0
hsa-miR-92b-3p:MIMAT0003218:Homo:sapiens:miR-92b-3p	234	66561	66561.0	0.0
hsa-miR-191-5p:MIMAT0000440:Homo:sapiens:miR-191-5p	240	65654	65654.0	0.0
hsa-miR-622:MIMAT0003291:Homo:sapiens:miR-622	115	65585	65585.0	0.0
hsa-miR-892a:MIMAT0004907:Homo:sapiens:miR-892a	116	64296	64296.0	0.0
hsa-miR-454-5p:MIMAT0003884:Homo:sapiens:miR-454-5p	160	62795	62795.0	0.0
hsa-miR-668-3p:MIMAT0003881:Homo:sapiens:miR-668-3p	153	53087	53087.0	0.0
hsa-miR-381-3p:MIMAT0000736:Homo:sapiens:miR-381-3p	188	51886	51885.0	0.0
hsa-miR-200a-5p:MIMAT0001620:Homo:sapiens:miR-200a-5p	139	50350	50350.0	0.0
hsa-miR-410-3p:MIMAT0002171:Homo:sapiens:miR-410-3p	119	50206	50206.0	0.0
hsa-miR-30a-3p:MIMAT0000088:Homo:sapiens:miR-30a-3p	158	50007	49948.5	0.0
hsa-miR-22-3p:MIMAT0000077:Homo:sapiens:miR-22-3p	135	47489	47489.0	0.0
hsa-miR-512-3p:MIMAT0002823:Homo:sapiens:miR-512-3p	145	45662	45662.0	0.0
hsa-miR-517-5p:MIMAT0002851:Homo:sapiens:miR-517-5p	120	45591	45586.0	0.0
hsa-miR-889-3p:MIMAT0004921:Homo:sapiens:miR-889-3p	137	45150	45150.0	0.0
hsa-miR-181b-5p:MIMAT0000257:Homo:sapiens:miR-181b-5p	235	44166	44166.0	0.0
hsa-miR-378a-3p:MIMAT0000732:Homo:sapiens:miR-378a-3p	103	43832	43440.416666666664	0.0
hsa-miR-589-3p:MIMAT0003256:Homo:sapiens:miR-589-3p	228	41807	41807.0	0.0
hsa-miR-423-5p:MIMAT0004748:Homo:sapiens:miR-423-5p	192	38070	38070.0	0.0
hsa-miR-143-3p:MIMAT0000435:Homo:sapiens:miR-143-3p	121	37306	37306.0	0.0
hsa-miR-422a:MIMAT0001339:Homo:sapiens:miR-422a	220	36462	36462.0	0.0
hsa-miR-646:MIMAT0003316:Homo:sapiens:miR-646	31	34257	34257.0	0.0
hsa-miR-549a:MIMAT0003333:Homo:sapiens:miR-549a	116	33760	33760.0	0.0
hsa-miR-126-5p:MIMAT0000444:Homo:sapiens:miR-126-5p	95	33200	33200.0	0.0
hsa-miR-569:MIMAT0003234:Homo:sapiens:miR-569	109	33120	33120.0	0.0
hsa-miR-641:MIMAT0003311:Homo:sapiens:miR-641	182	33086	33086.0	0.0
hsa-miR-588:MIMAT0003255:Homo:sapiens:miR-588	84	31450	31450.0	0.0
hsa-miR-640:MIMAT0003310:Homo:sapiens:miR-640	129	30732	30732.0	0.0
hsa-miR-148a-3p:MIMAT0000243:Homo:sapiens:miR-148a-3p	179	30089	30089.0	0.0
hsa-miR-151a-3p:MIMAT0000757:Homo:sapiens:miR-151a-3p	124	29163	29163.0	0.0
hsa-miR-520d-3p:MIMAT0002856:Homo:sapiens:miR-520d-3p	101	28744	28744.0	0.0
hsa-miR-620:MIMAT0003289:Homo:sapiens:miR-620	49	28701	28701.0	0.0
hsa-miR-450b-5p:MIMAT0004909:Homo:sapiens:miR-450b-5p	127	28282	28282.0	0.0
hsa-miR-708-3p:MIMAT0004927:Homo:sapiens:miR-708-3p	124	28181	28181.0	0.0
hsa-miR-508-3p:MIMAT0002880:Homo:sapiens:miR-508-3p	142	27269	27269.0	0.0
hsa-miR-644a:MIMAT0003314:Homo:sapiens:miR-644a	40	27266	27266.0	0.0
hsa-miR-92a-3p:MIMAT0000092:Homo:sapiens:miR-92a-3p	186	27238	27238.0	0.0
hsa-miR-373-3p:MIMAT0000726:Homo:sapiens:miR-373-3p	183	27164	27163.5	0.0
hsa-miR-383-5p:MIMAT0000738:Homo:sapiens:miR-383-5p	153	26623	26623.0	0.0
hsa-miR-191-3p:MIMAT0001618:Homo:sapiens:miR-191-3p	143	26347	26347.0	0.0
hsa-miR-423-3p:MIMAT0001340:Homo:sapiens:miR-423-3p	202	25640	25640.0	0.0
hsa-miR-345-5p:MIMAT0000772:Homo:sapiens:miR-345-5p	145	25374	25374.0	0.0
hsa-miR-34c-5p:MIMAT0000686:Homo:sapiens:miR-34c-5p	221	25166	25166.0	0.0
hsa-miR-877-5p:MIMAT0004949:Homo:sapiens:miR-877-5p	70	24131	24131.0	0.0
hsa-miR-493-3p:MIMAT0003161:Homo:sapiens:miR-493-3p	109	23909	23909.0	0.0
hsa-miR-181d-5p:MIMAT0002821:Homo:sapiens:miR-181d-5p	226	23186	23186.0	0.0
hsa-miR-500a-3p:MIMAT0002871:Homo:sapiens:miR-500a-3p	146	23787	22825.5	0.0
hsa-miR-518c-5p:MIMAT0002847:Homo:sapiens:miR-518c-5p	107	22615	22598.0	0.0
hsa-miR-541-5p:MIMAT0004919:Homo:sapiens:miR-541-5p	217	21238	21238.0	0.0
