ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-miR-409-3p:MIMAT0001639:Homo:sapiens:miR-409-3p	578	745948	745948.0	0.0
hsa-miR-7706:MIMAT0030021:Homo:sapiens:miR-7706	816	408342	408342.0	0.0
hsa-miR-10a-5p:MIMAT0000253:Homo:sapiens:miR-10a-5p	779	401489	401455.5	0.0
hsa-miR-130b-5p:MIMAT0004680:Homo:sapiens:miR-130b-5p	268	369947	369947.0	0.0
hsa-miR-342-5p:MIMAT0004694:Homo:sapiens:miR-342-5p	393	344453	344453.0	0.0
hsa-miR-4433b-3p:MIMAT0030414:Homo:sapiens:miR-4433b-3p	265	298464	298464.0	0.0
hsa-miR-941:MIMAT0004984:Homo:sapiens:miR-941	370	261344	261344.0	0.0
hsa-miR-148a-3p:MIMAT0000243:Homo:sapiens:miR-148a-3p	294	234855	234855.0	0.0
hsa-miR-143-3p:MIMAT0000435:Homo:sapiens:miR-143-3p	264	229517	229517.0	0.0
hsa-miR-543:MIMAT0004954:Homo:sapiens:miR-543	409	190656	190655.5	0.0
hsa-miR-485-5p:MIMAT0002175:Homo:sapiens:miR-485-5p	320	165070	165070.0	0.0
hsa-miR-184:MIMAT0000454:Homo:sapiens:miR-184	367	164904	164904.0	0.0
hsa-miR-151a-3p:MIMAT0000757:Homo:sapiens:miR-151a-3p	202	148449	148449.0	0.0
hsa-miR-183-5p:MIMAT0000261:Homo:sapiens:miR-183-5p	277	147002	146997.0	0.0
hsa-miR-532-5p:MIMAT0002888:Homo:sapiens:miR-532-5p	408	119969	119969.0	0.0
hsa-miR-28-3p:MIMAT0004502:Homo:sapiens:miR-28-3p	267	100345	100345.0	0.0
hsa-miR-182-5p:MIMAT0000259:Homo:sapiens:miR-182-5p	393	81974	81969.0	0.0
hsa-miR-7974:MIMAT0031177:Homo:sapiens:miR-7974	262	81471	81471.0	0.0
hsa-miR-139-3p:MIMAT0004552:Homo:sapiens:miR-139-3p	321	75665	75665.0	0.0
