ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-miR-769-5p:MIMAT0003886:Homo:sapiens:miR-769-5p	84	6075	6075.0	3019.0
hsa-miR-217:MIMAT0000274:Homo:sapiens:miR-217	121	5410	5410.0	3216.0
hsa-miR-512-3p:MIMAT0002823:Homo:sapiens:miR-512-3p	111	5368	5368.0	3639.0
hsa-miR-224-5p:MIMAT0000281:Homo:sapiens:miR-224-5p	104	5282	5282.0	2518.0
hsa-miR-582-5p:MIMAT0003247:Homo:sapiens:miR-582-5p	91	5232	5232.0	2667.0
hsa-miR-518f-5p:MIMAT0002841:Homo:sapiens:miR-518f-5p	91	5266	4920.666666666666	3378.666666666667
hsa-miR-302c-3p:MIMAT0000717:Homo:sapiens:miR-302c-3p	138	4775	4755.0	3625.0
hsa-miR-629-5p:MIMAT0004810:Homo:sapiens:miR-629-5p	102	4741	4741.0	2576.0
hsa-miR-383-5p:MIMAT0000738:Homo:sapiens:miR-383-5p	76	4728	4728.0	3214.0
hsa-miR-411-3p:MIMAT0004813:Homo:sapiens:miR-411-3p	60	4699	4699.0	2630.0
hsa-miR-615-3p:MIMAT0003283:Homo:sapiens:miR-615-3p	97	4515	4515.0	2505.0
hsa-miR-520d-3p:MIMAT0002856:Homo:sapiens:miR-520d-3p	95	4273	4273.0	2100.0
hsa-miR-339-3p:MIMAT0004702:Homo:sapiens:miR-339-3p	128	4249	4249.0	2736.0
hsa-miR-509-3p:MIMAT0002881:Homo:sapiens:miR-509-3p	97	4080	4080.0	2834.0
hsa-miR-508-5p:MIMAT0004778:Homo:sapiens:miR-508-5p	112	4061	4061.0	2252.0
hsa-miR-199a-5p:MIMAT0000231:Homo:sapiens:miR-199a-5p	120	4124	3895.0	2534.5
hsa-miR-769-3p:MIMAT0003887:Homo:sapiens:miR-769-3p	108	3886	3886.0	3288.0
hsa-miR-153-3p:MIMAT0000439:Homo:sapiens:miR-153-3p	58	3872	3872.0	2458.0
hsa-miR-659-3p:MIMAT0003337:Homo:sapiens:miR-659-3p	84	3855	3855.0	2657.0
hsa-miR-761:MIMAT0010364:Homo:sapiens:miR-761	76	3839	3839.0	1641.0
hsa-miR-323b-5p:MIMAT0001630:Homo:sapiens:miR-323b-5p	144	3834	3834.0	3004.0
hsa-miR-132-3p:MIMAT0000426:Homo:sapiens:miR-132-3p	69	3784	3784.0	2375.0
hsa-miR-623:MIMAT0003292:Homo:sapiens:miR-623	95	3730	3730.0	2320.0
hsa-miR-196b-5p:MIMAT0001080:Homo:sapiens:miR-196b-5p	105	3728	3728.0	2506.0
hsa-miR-22-5p:MIMAT0004495:Homo:sapiens:miR-22-5p	54	3681	3681.0	1916.0
hsa-miR-497-5p:MIMAT0002820:Homo:sapiens:miR-497-5p	87	3675	3675.0	2223.0
hsa-miR-548c-3p:MIMAT0003285:Homo:sapiens:miR-548c-3p	37	3637	3637.0	2517.0
hsa-miR-31-5p:MIMAT0000089:Homo:sapiens:miR-31-5p	102	3594	3594.0	2236.0
hsa-miR-18a-3p:MIMAT0002891:Homo:sapiens:miR-18a-3p	60	3554	3554.0	1795.0
hsa-miR-492:MIMAT0002812:Homo:sapiens:miR-492	81	3499	3499.0	2063.0
hsa-miR-487b-3p:MIMAT0003180:Homo:sapiens:miR-487b-3p	75	3422	3422.0	2214.0
hsa-miR-515-3p:MIMAT0002827:Homo:sapiens:miR-515-3p	87	3415	3415.0	1942.0
hsa-miR-758-3p:MIMAT0003879:Homo:sapiens:miR-758-3p	64	3404	3404.0	2012.0
hsa-miR-526b-3p:MIMAT0002836:Homo:sapiens:miR-526b-3p	69	3488	3391.633333333334	2067.0499999999997
hsa-miR-7-1-3p:MIMAT0004553:Homo:sapiens:miR-7-1-3p	39	3367	3367.0	1372.0
hsa-miR-601:MIMAT0003269:Homo:sapiens:miR-601	91	3366	3366.0	2649.0
hsa-miR-373-3p:MIMAT0000726:Homo:sapiens:miR-373-3p	118	3361	3358.5	2411.5
hsa-miR-380-3p:MIMAT0000735:Homo:sapiens:miR-380-3p	67	3301	3301.0	2127.0
hsa-miR-610:MIMAT0003278:Homo:sapiens:miR-610	72	3282	3282.0	2104.0
hsa-miR-504-5p:MIMAT0002875:Homo:sapiens:miR-504-5p	75	3231	3231.0	1768.0
hsa-miR-378a-5p:MIMAT0000731:Homo:sapiens:miR-378a-5p	59	3226	3226.0	2265.0
hsa-miR-126-3p:MIMAT0000445:Homo:sapiens:miR-126-3p	138	3100	3100.0	2294.0
hsa-miR-591:MIMAT0003259:Homo:sapiens:miR-591	43	3094	3094.0	1077.0
hsa-miR-514a-3p:MIMAT0002883:Homo:sapiens:miR-514a-3p	40	3077	3077.0	1729.0
