ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-miR-629-5p:MIMAT0004810:Homo:sapiens:miR-629-5p	198	47783	47783.0	12739.0
hsa-miR-188-5p:MIMAT0000457:Homo:sapiens:miR-188-5p	152	41940	41940.0	8316.0
hsa-miR-4732-5p:MIMAT0019855:Homo:sapiens:miR-4732-5p	204	37138	37138.0	10742.0
hsa-let-7f-5p:MIMAT0000067:Homo:sapiens:let-7f-5p	190	36508	36500.5	10844.5
hsa-miR-4440:MIMAT0018958:Homo:sapiens:miR-4440	243	33306	33213.0	11203.0
hsa-miR-378a-3p:MIMAT0000732:Homo:sapiens:miR-378a-3p	202	30489	30351.999999999996	13269.833333333336
hsa-miR-451a:MIMAT0001631:Homo:sapiens:miR-451a	146	28327	28327.0	11174.0
hsa-miR-3184-3p:MIMAT0022731:Homo:sapiens:miR-3184-3p	180	27128	27128.0	10056.0
hsa-miR-378c:MIMAT0016847:Homo:sapiens:miR-378c	242	26656	26656.0	10534.0
hsa-miR-223-5p:MIMAT0004570:Homo:sapiens:miR-223-5p	176	25948	25948.0	8949.0
hsa-miR-1908-5p:MIMAT0007881:Homo:sapiens:miR-1908-5p	162	25549	25549.0	10792.0
hsa-miR-148a-5p:MIMAT0004549:Homo:sapiens:miR-148a-5p	191	25291	25291.0	9575.0
hsa-miR-19b-3p:MIMAT0000074:Homo:sapiens:miR-19b-3p	201	23565	23565.0	6550.0
hsa-miR-185-5p:MIMAT0000455:Homo:sapiens:miR-185-5p	142	22885	22885.0	5686.0
hsa-miR-191-5p:MIMAT0000440:Homo:sapiens:miR-191-5p	138	20410	20410.0	5902.0
hsa-miR-625-3p:MIMAT0004808:Homo:sapiens:miR-625-3p	111	20204	20204.0	8057.0
hsa-miR-324-5p:MIMAT0000761:Homo:sapiens:miR-324-5p	183	19991	19991.0	7887.0
hsa-miR-151a-3p:MIMAT0000757:Homo:sapiens:miR-151a-3p	103	19341	19341.0	8610.0
hsa-miR-122-5p:MIMAT0000421:Homo:sapiens:miR-122-5p	179	19322	19322.0	7561.0
hsa-miR-7-5p:MIMAT0000252:Homo:sapiens:miR-7-5p	116	18888	18888.0	6568.0
hsa-miR-200a-3p:MIMAT0000682:Homo:sapiens:miR-200a-3p	134	16905	16897.5	5286.5
hsa-miR-449b-5p:MIMAT0003327:Homo:sapiens:miR-449b-5p	142	16859	16779.0	5725.5
hsa-let-7c-5p:MIMAT0000064:Homo:sapiens:let-7c-5p	139	16729	16713.833333333336	9015.833333333332
hsa-miR-576-3p:MIMAT0004796:Homo:sapiens:miR-576-3p	101	15840	15840.0	5554.0
hsa-miR-21-5p:MIMAT0000076:Homo:sapiens:miR-21-5p	133	15000	15000.0	6196.0
hsa-miR-188-3p:MIMAT0004613:Homo:sapiens:miR-188-3p	116	14887	14887.0	5951.0
hsa-let-7d-3p:MIMAT0004484:Homo:sapiens:let-7d-3p	136	14612	14612.0	6127.0
hsa-miR-140-5p:MIMAT0000431:Homo:sapiens:miR-140-5p	150	14426	14426.0	6194.0
hsa-miR-320d:MIMAT0006764:Homo:sapiens:miR-320d	32	12907	12880.592857142858	5832.592857142858
hsa-miR-144-5p:MIMAT0004600:Homo:sapiens:miR-144-5p	110	12713	12713.0	5790.0
hsa-miR-204-3p:MIMAT0022693:Homo:sapiens:miR-204-3p	123	12641	12641.0	6554.0
hsa-miR-139-3p:MIMAT0004552:Homo:sapiens:miR-139-3p	163	12176	12176.0	4942.0
hsa-miR-885-5p:MIMAT0004947:Homo:sapiens:miR-885-5p	117	12096	12096.0	3993.0
hsa-miR-29b-2-5p:MIMAT0004515:Homo:sapiens:miR-29b-2-5p	125	11590	11587.5	5509.5
hsa-miR-18b-5p:MIMAT0001412:Homo:sapiens:miR-18b-5p	158	11470	11466.5	5812.5
hsa-miR-18a-5p:MIMAT0000072:Homo:sapiens:miR-18a-5p	146	11438	11435.0	4610.0
hsa-miR-103a-3p:MIMAT0000101:Homo:sapiens:miR-103a-3p	124	11485	11370.5	4241.5
hsa-miR-584-5p:MIMAT0003249:Homo:sapiens:miR-584-5p	95	11257	11257.0	7250.0
hsa-miR-499b-3p:MIMAT0019898:Homo:sapiens:miR-499b-3p	92	10418	10418.0	3749.0
hsa-miR-107:MIMAT0000104:Homo:sapiens:miR-107	129	10169	10053.333333333334	3491.333333333333
hsa-let-7b-5p:MIMAT0000063:Homo:sapiens:let-7b-5p	114	9941	9935.333333333332	6720.333333333333
hsa-miR-15b-5p:MIMAT0000417:Homo:sapiens:miR-15b-5p	94	9791	9791.0	3619.0
hsa-miR-615-3p:MIMAT0003283:Homo:sapiens:miR-615-3p	91	9740	9740.0	4027.0
hsa-miR-589-5p:MIMAT0004799:Homo:sapiens:miR-589-5p	140	9639	9639.0	4360.0
hsa-miR-769-5p:MIMAT0003886:Homo:sapiens:miR-769-5p	89	8828	8828.0	4067.0
hsa-miR-133a-3p:MIMAT0000427:Homo:sapiens:miR-133a-3p	113	8842	8756.5	3924.0
hsa-miR-98-5p:MIMAT0000096:Homo:sapiens:miR-98-5p	109	8369	8369.0	5342.0
hsa-miR-345-5p:MIMAT0000772:Homo:sapiens:miR-345-5p	134	8281	8281.0	4629.0
hsa-miR-145-5p:MIMAT0000437:Homo:sapiens:miR-145-5p	72	8078	8078.0	3749.0
hsa-miR-654-3p:MIMAT0004814:Homo:sapiens:miR-654-3p	87	7967	7967.0	2106.0
hsa-miR-23a-3p:MIMAT0000078:Homo:sapiens:miR-23a-3p	59	7856	7852.5	4213.0
hsa-miR-214-3p:MIMAT0000271:Homo:sapiens:miR-214-3p	95	7355	7355.0	3091.0
hsa-miR-6852-5p:MIMAT0027604:Homo:sapiens:miR-6852-5p	81	7291	7291.0	4289.0
hsa-miR-302c-3p:MIMAT0000717:Homo:sapiens:miR-302c-3p	106	7141	7138.833333333333	4646.833333333334
hsa-miR-590-5p:MIMAT0003258:Homo:sapiens:miR-590-5p	87	6597	6597.0	3585.0
hsa-miR-34c-5p:MIMAT0000686:Homo:sapiens:miR-34c-5p	107	6481	6481.0	2318.0
hsa-miR-483-5p:MIMAT0004761:Homo:sapiens:miR-483-5p	86	6430	6430.0	3504.0
hsa-miR-192-5p:MIMAT0000222:Homo:sapiens:miR-192-5p	92	6460	6424.0	3213.0
hsa-miR-24-3p:MIMAT0000080:Homo:sapiens:miR-24-3p	79	6397	6397.0	2560.0
hsa-miR-3184-5p:MIMAT0015064:Homo:sapiens:miR-3184-5p	120	6200	6200.0	3181.0
hsa-miR-101-3p:MIMAT0000099:Homo:sapiens:miR-101-3p	63	6190	6190.0	2550.0
hsa-miR-185-3p:MIMAT0004611:Homo:sapiens:miR-185-3p	67	6124	6124.0	2809.0
hsa-miR-1301-3p:MIMAT0005797:Homo:sapiens:miR-1301-3p	81	6060	6060.0	3231.0
hsa-miR-296-5p:MIMAT0000690:Homo:sapiens:miR-296-5p	53	5972	5972.0	1479.0
hsa-miR-186-5p:MIMAT0000456:Homo:sapiens:miR-186-5p	77	5970	5970.0	3255.0
hsa-miR-103b:MIMAT0007402:Homo:sapiens:miR-103b	84	5937	5937.0	2999.0
hsa-miR-132-3p:MIMAT0000426:Homo:sapiens:miR-132-3p	65	5834	5834.0	3221.0
hsa-miR-23b-3p:MIMAT0000418:Homo:sapiens:miR-23b-3p	52	5687	5683.0	3194.5
hsa-miR-340-3p:MIMAT0000750:Homo:sapiens:miR-340-3p	96	5629	5629.0	3629.0
hsa-miR-299-3p:MIMAT0000687:Homo:sapiens:miR-299-3p	107	5476	5476.0	3846.0
hsa-miR-1307-3p:MIMAT0005951:Homo:sapiens:miR-1307-3p	124	5441	5441.0	4124.0
hsa-miR-500a-3p:MIMAT0002871:Homo:sapiens:miR-500a-3p	118	5387	5329.333333333333	3665.8333333333335
hsa-miR-2110:MIMAT0010133:Homo:sapiens:miR-2110	100	5285	5285.0	3179.0
hsa-miR-484:MIMAT0002174:Homo:sapiens:miR-484	91	5230	5230.0	3222.0
hsa-miR-499a-5p:MIMAT0002870:Homo:sapiens:miR-499a-5p	40	5216	5216.0	2272.0
