ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-miR-378a-3p:MIMAT0000732:Homo:sapiens:miR-378a-3p	254	120619	119222.74999999997	51358.08333333333
hsa-miR-584-5p:MIMAT0003249:Homo:sapiens:miR-584-5p	156	114932	114932.0	51047.0
hsa-miR-320d:MIMAT0006764:Homo:sapiens:miR-320d	26	72855	72772.45	17691.7
hsa-miR-625-3p:MIMAT0004808:Homo:sapiens:miR-625-3p	69	67045	67045.0	9221.0
hsa-miR-151a-3p:MIMAT0000757:Homo:sapiens:miR-151a-3p	136	60498	60498.0	31859.0
hsa-miR-629-5p:MIMAT0004810:Homo:sapiens:miR-629-5p	187	57867	57867.0	35970.0
hsa-miR-589-5p:MIMAT0004799:Homo:sapiens:miR-589-5p	219	56993	56993.0	31649.0
hsa-miR-4732-5p:MIMAT0019855:Homo:sapiens:miR-4732-5p	134	54392	54392.0	11359.0
hsa-miR-148a-5p:MIMAT0004549:Homo:sapiens:miR-148a-5p	235	49277	49277.0	33602.0
hsa-miR-500a-3p:MIMAT0002871:Homo:sapiens:miR-500a-3p	234	48450	47637.0	33384.5
hsa-miR-1908-5p:MIMAT0007881:Homo:sapiens:miR-1908-5p	147	46596	46596.0	22172.0
hsa-miR-185-5p:MIMAT0000455:Homo:sapiens:miR-185-5p	95	45116	45116.0	13147.0
hsa-let-7f-5p:MIMAT0000067:Homo:sapiens:let-7f-5p	144	42471	42471.0	15470.0
hsa-miR-200a-3p:MIMAT0000682:Homo:sapiens:miR-200a-3p	86	33361	33358.0	10036.0
hsa-miR-92b-3p:MIMAT0003218:Homo:sapiens:miR-92b-3p	141	32741	32741.0	19697.0
hsa-miR-23a-3p:MIMAT0000078:Homo:sapiens:miR-23a-3p	63	31818	31809.5	8183.5
hsa-miR-6852-5p:MIMAT0027604:Homo:sapiens:miR-6852-5p	93	29444	29444.0	15007.0
hsa-miR-21-5p:MIMAT0000076:Homo:sapiens:miR-21-5p	159	29330	29330.0	13851.0
hsa-miR-299-3p:MIMAT0000687:Homo:sapiens:miR-299-3p	126	28122	28122.0	19828.0
hsa-miR-152-3p:MIMAT0000438:Homo:sapiens:miR-152-3p	93	27662	27662.0	14259.0
hsa-miR-451a:MIMAT0001631:Homo:sapiens:miR-451a	74	26591	26591.0	12832.0
hsa-let-7c-5p:MIMAT0000064:Homo:sapiens:let-7c-5p	115	26324	26298.333333333332	14287.833333333334
hsa-miR-378e:MIMAT0018927:Homo:sapiens:miR-378e	46	25241	25237.083333333332	12706.083333333334
hsa-miR-345-5p:MIMAT0000772:Homo:sapiens:miR-345-5p	151	24702	24702.0	11486.0
hsa-miR-4440:MIMAT0018958:Homo:sapiens:miR-4440	161	37818	23325.0	12657.0
hsa-miR-615-3p:MIMAT0003283:Homo:sapiens:miR-615-3p	101	21554	21554.0	6822.0
hsa-miR-192-5p:MIMAT0000222:Homo:sapiens:miR-192-5p	139	21213	21072.0	11901.0
hsa-miR-23b-3p:MIMAT0000418:Homo:sapiens:miR-23b-3p	56	20144	20135.5	5880.5
hsa-miR-99b-5p:MIMAT0000689:Homo:sapiens:miR-99b-5p	189	20126	20126.0	13145.0
hsa-miR-409-3p:MIMAT0001639:Homo:sapiens:miR-409-3p	116	19844	19844.0	10381.0
hsa-miR-204-3p:MIMAT0022693:Homo:sapiens:miR-204-3p	103	19733	19733.0	10984.0
hsa-miR-7-5p:MIMAT0000252:Homo:sapiens:miR-7-5p	126	18674	18674.0	8718.0
hsa-miR-144-5p:MIMAT0004600:Homo:sapiens:miR-144-5p	108	18221	18221.0	8934.0
hsa-miR-449b-5p:MIMAT0003327:Homo:sapiens:miR-449b-5p	148	18276	18115.0	13038.5
hsa-miR-502-3p:MIMAT0004775:Homo:sapiens:miR-502-3p	166	18419	17612.5	10589.5
hsa-let-7d-3p:MIMAT0004484:Homo:sapiens:let-7d-3p	72	17095	17095.0	8153.0
hsa-miR-223-5p:MIMAT0004570:Homo:sapiens:miR-223-5p	159	16874	16874.0	8634.0
hsa-miR-132-3p:MIMAT0000426:Homo:sapiens:miR-132-3p	77	16019	16019.0	5977.0
hsa-miR-191-5p:MIMAT0000440:Homo:sapiens:miR-191-5p	131	16017	16017.0	9117.0
hsa-let-7b-5p:MIMAT0000063:Homo:sapiens:let-7b-5p	117	16020	16014.0	9781.5
hsa-miR-338-5p:MIMAT0004701:Homo:sapiens:miR-338-5p	44	15902	15902.0	5201.0
hsa-miR-433-3p:MIMAT0001627:Homo:sapiens:miR-433-3p	75	15853	15853.0	9005.0
hsa-miR-483-5p:MIMAT0004761:Homo:sapiens:miR-483-5p	70	15317	15317.0	5773.0
hsa-miR-490-3p:MIMAT0002806:Homo:sapiens:miR-490-3p	101	15024	15024.0	10253.0
hsa-miR-885-5p:MIMAT0004947:Homo:sapiens:miR-885-5p	89	14964	14964.0	3445.0
hsa-miR-378c:MIMAT0016847:Homo:sapiens:miR-378c	182	14815	14815.0	8331.0
hsa-miR-100-5p:MIMAT0000098:Homo:sapiens:miR-100-5p	139	14650	14645.0	9651.0
hsa-miR-101-3p:MIMAT0000099:Homo:sapiens:miR-101-3p	76	14606	14606.0	10215.0
hsa-mir-4440:MI0016783:Homo:sapiens:miR-4440:stem-loop	28	28986	14493.0	6362.0
hsa-miR-874-3p:MIMAT0004911:Homo:sapiens:miR-874-3p	157	13538	13538.0	5345.0
hsa-miR-1307-3p:MIMAT0005951:Homo:sapiens:miR-1307-3p	153	13350	13350.0	9801.0
hsa-miR-769-5p:MIMAT0003886:Homo:sapiens:miR-769-5p	102	13164	13164.0	9791.0
hsa-miR-183-5p:MIMAT0000261:Homo:sapiens:miR-183-5p	126	13038	13038.0	11165.0
hsa-miR-205-5p:MIMAT0000266:Homo:sapiens:miR-205-5p	55	12897	12897.0	4872.0
hsa-miR-188-5p:MIMAT0000457:Homo:sapiens:miR-188-5p	96	12524	12524.0	3801.0
hsa-miR-132-5p:MIMAT0004594:Homo:sapiens:miR-132-5p	97	12305	12305.0	6051.0
hsa-miR-30a-5p:MIMAT0000087:Homo:sapiens:miR-30a-5p	96	11959	11959.0	8284.0
hsa-miR-941:MIMAT0004984:Homo:sapiens:miR-941	66	11596	11596.0	9413.0
hsa-miR-133a-3p:MIMAT0000427:Homo:sapiens:miR-133a-3p	93	11599	11491.5	2747.0
hsa-miR-143-3p:MIMAT0000435:Homo:sapiens:miR-143-3p	78	11451	11451.0	7476.0
hsa-miR-124-3p:MIMAT0000422:Homo:sapiens:miR-124-3p	83	11234	11234.0	4172.0
hsa-miR-139-3p:MIMAT0004552:Homo:sapiens:miR-139-3p	154	11227	11227.0	8967.0
hsa-miR-127-3p:MIMAT0000446:Homo:sapiens:miR-127-3p	184	11192	11192.0	9683.0
hsa-miR-3184-3p:MIMAT0022731:Homo:sapiens:miR-3184-3p	144	10699	10699.0	8462.0
hsa-miR-28-3p:MIMAT0004502:Homo:sapiens:miR-28-3p	49	10639	10639.0	7043.0
hsa-miR-224-5p:MIMAT0000281:Homo:sapiens:miR-224-5p	107	10630	10630.0	6957.0
hsa-miR-9-5p:MIMAT0000441:Homo:sapiens:miR-9-5p	69	10367	10367.0	7027.0
hsa-miR-338-3p:MIMAT0000763:Homo:sapiens:miR-338-3p	64	10293	10293.0	4031.0
hsa-miR-576-3p:MIMAT0004796:Homo:sapiens:miR-576-3p	95	9963	9963.0	5885.0
hsa-miR-186-5p:MIMAT0000456:Homo:sapiens:miR-186-5p	76	9934	9934.0	6771.0
hsa-miR-370-3p:MIMAT0000722:Homo:sapiens:miR-370-3p	117	9882	9882.0	7368.0
hsa-miR-378b:MIMAT0014999:Homo:sapiens:miR-378b	24	9875	9874.5	6250.5
hsa-miR-654-3p:MIMAT0004814:Homo:sapiens:miR-654-3p	106	9749	9749.0	3845.0
hsa-miR-212-3p:MIMAT0000269:Homo:sapiens:miR-212-3p	47	9560	9560.0	3653.0
hsa-miR-532-5p:MIMAT0002888:Homo:sapiens:miR-532-5p	183	9480	9480.0	7181.0
hsa-miR-485-3p:MIMAT0002176:Homo:sapiens:miR-485-3p	103	9253	9253.0	4879.0
hsa-miR-134-5p:MIMAT0000447:Homo:sapiens:miR-134-5p	140	9190	9190.0	6093.0
hsa-miR-184:MIMAT0000454:Homo:sapiens:miR-184	69	9121	9121.0	6797.0
hsa-miR-129-5p:MIMAT0000242:Homo:sapiens:miR-129-5p	84	8955	8955.0	6764.0
