ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-miR-1307-3p:MIMAT0005951:Homo:sapiens:miR-1307-3p	280	43154	43154.0	19383.0
hsa-miR-132-5p:MIMAT0004594:Homo:sapiens:miR-132-5p	196	33615	33615.0	11757.0
hsa-miR-196b-5p:MIMAT0001080:Homo:sapiens:miR-196b-5p	169	29044	29043.5	10645.5
hsa-miR-181a-5p:MIMAT0000256:Homo:sapiens:miR-181a-5p	184	27992	27992.0	6414.0
hsa-miR-28-3p:MIMAT0004502:Homo:sapiens:miR-28-3p	94	27266	27266.0	10808.0
hsa-miR-30a-5p:MIMAT0000087:Homo:sapiens:miR-30a-5p	197	26775	26772.0	8629.0
hsa-miR-543:MIMAT0004954:Homo:sapiens:miR-543	167	26626	26626.0	5692.0
hsa-miR-409-3p:MIMAT0001639:Homo:sapiens:miR-409-3p	182	26128	26128.0	8530.0
hsa-miR-130b-5p:MIMAT0004680:Homo:sapiens:miR-130b-5p	122	23559	23559.0	5836.0
hsa-miR-323a-3p:MIMAT0000755:Homo:sapiens:miR-323a-3p	126	23566	23558.5	7129.5
hsa-miR-302a-3p:MIMAT0000684:Homo:sapiens:miR-302a-3p	197	22189	22187.5	10296.5
hsa-let-7g-5p:MIMAT0000414:Homo:sapiens:let-7g-5p	171	22166	22166.0	8857.0
hsa-miR-200c-3p:MIMAT0000617:Homo:sapiens:miR-200c-3p	168	21214	21214.0	10095.0
hsa-miR-342-5p:MIMAT0004694:Homo:sapiens:miR-342-5p	157	21018	21018.0	6372.0
hsa-miR-132-3p:MIMAT0000426:Homo:sapiens:miR-132-3p	110	20720	20720.0	7275.0
hsa-miR-103b:MIMAT0007402:Homo:sapiens:miR-103b	157	20646	20646.0	7385.0
hsa-miR-193b-3p:MIMAT0002819:Homo:sapiens:miR-193b-3p	175	20542	20542.0	10909.0
hsa-miR-1306-5p:MIMAT0022726:Homo:sapiens:miR-1306-5p	157	19781	19781.0	5533.0
hsa-miR-671-5p:MIMAT0003880:Homo:sapiens:miR-671-5p	106	19440	19440.0	4990.0
hsa-miR-221-3p:MIMAT0000278:Homo:sapiens:miR-221-3p	152	18594	18594.0	6788.0
hsa-miR-18a-3p:MIMAT0002891:Homo:sapiens:miR-18a-3p	161	18232	18232.0	8339.0
hsa-miR-660-5p:MIMAT0003338:Homo:sapiens:miR-660-5p	175	17647	17647.0	7164.0
hsa-miR-432-5p:MIMAT0002814:Homo:sapiens:miR-432-5p	126	17594	17594.0	8166.0
hsa-miR-4326:MIMAT0016888:Homo:sapiens:miR-4326	64	17441	17441.0	4990.0
hsa-miR-299-5p:MIMAT0002890:Homo:sapiens:miR-299-5p	146	16957	16957.0	3140.0
hsa-miR-20a-3p:MIMAT0004493:Homo:sapiens:miR-20a-3p	145	16841	16841.0	8466.0
hsa-miR-532-5p:MIMAT0002888:Homo:sapiens:miR-532-5p	197	15270	15270.0	6854.0
hsa-let-7e-5p:MIMAT0000066:Homo:sapiens:let-7e-5p	139	14126	14115.5	5332.0
hsa-miR-652-3p:MIMAT0003322:Homo:sapiens:miR-652-3p	141	13778	13778.0	6986.0
hsa-miR-338-5p:MIMAT0004701:Homo:sapiens:miR-338-5p	103	13436	13436.0	8150.0
hsa-miR-25-3p:MIMAT0000081:Homo:sapiens:miR-25-3p	125	13071	13071.0	7125.0
hsa-miR-339-5p:MIMAT0000764:Homo:sapiens:miR-339-5p	148	13052	13052.0	4374.0
hsa-miR-7706:MIMAT0030021:Homo:sapiens:miR-7706	215	12754	12754.0	5880.0
hsa-miR-143-3p:MIMAT0000435:Homo:sapiens:miR-143-3p	114	12324	12324.0	6367.0
hsa-miR-28-5p:MIMAT0000085:Homo:sapiens:miR-28-5p	114	11058	11058.0	5147.0
hsa-miR-92a-3p:MIMAT0000092:Homo:sapiens:miR-92a-3p	120	11051	11051.0	5028.0
hsa-miR-20a-5p:MIMAT0000075:Homo:sapiens:miR-20a-5p	149	10952	10941.5	4454.0
hsa-miR-301a-3p:MIMAT0000688:Homo:sapiens:miR-301a-3p	147	10871	10870.0	5447.0
hsa-miR-193a-5p:MIMAT0004614:Homo:sapiens:miR-193a-5p	147	10780	10780.0	4337.0
hsa-miR-186-5p:MIMAT0000456:Homo:sapiens:miR-186-5p	100	10749	10749.0	5044.0
hsa-miR-4433b-3p:MIMAT0030414:Homo:sapiens:miR-4433b-3p	97	10642	10642.0	6221.0
hsa-miR-323b-3p:MIMAT0015050:Homo:sapiens:miR-323b-3p	124	10588	10581.0	5812.0
hsa-miR-486-3p:MIMAT0004762:Homo:sapiens:miR-486-3p	110	10188	10188.0	4120.0
hsa-miR-142-5p:MIMAT0000433:Homo:sapiens:miR-142-5p	66	10117	10117.0	5604.0
hsa-miR-615-3p:MIMAT0003283:Homo:sapiens:miR-615-3p	105	9821	9821.0	4217.0
hsa-miR-449a:MIMAT0001541:Homo:sapiens:miR-449a	120	9930	9818.5	5313.0
hsa-miR-193b-5p:MIMAT0004767:Homo:sapiens:miR-193b-5p	135	9796	9796.0	3997.0
hsa-miR-22-3p:MIMAT0000077:Homo:sapiens:miR-22-3p	127	9631	9631.0	4518.0
hsa-miR-30d-5p:MIMAT0000245:Homo:sapiens:miR-30d-5p	140	9482	9479.0	3817.0
hsa-miR-346:MIMAT0000773:Homo:sapiens:miR-346	155	9244	9244.0	4853.0
hsa-miR-4521:MIMAT0019058:Homo:sapiens:miR-4521	86	8882	8882.0	5150.0
hsa-miR-320c:MIMAT0005793:Homo:sapiens:miR-320c	66	8979	8799.733333333334	4269.450000000001
hsa-miR-126-3p:MIMAT0000445:Homo:sapiens:miR-126-3p	159	8575	8575.0	4755.0
hsa-miR-15b-3p:MIMAT0004586:Homo:sapiens:miR-15b-3p	99	8365	8365.0	3436.0
hsa-miR-140-3p:MIMAT0004597:Homo:sapiens:miR-140-3p	95	8319	8319.0	3964.0
hsa-miR-199b-5p:MIMAT0000263:Homo:sapiens:miR-199b-5p	92	8294	8292.5	4630.0
hsa-miR-1273a:MIMAT0005926:Homo:sapiens:miR-1273a	85	8115	8115.0	3316.0
