ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-miR-625-3p:MIMAT0004808:Homo:sapiens:miR-625-3p	128	36767	36767.0	6482.0
hsa-miR-4440:MIMAT0018958:Homo:sapiens:miR-4440	126	36773	36695.5	11676.5
hsa-miR-885-5p:MIMAT0004947:Homo:sapiens:miR-885-5p	111	34716	34716.0	11153.0
hsa-miR-589-5p:MIMAT0004799:Homo:sapiens:miR-589-5p	110	31147	31147.0	5328.0
hsa-let-7d-3p:MIMAT0004484:Homo:sapiens:let-7d-3p	121	27404	27404.0	8843.0
hsa-miR-3184-3p:MIMAT0022731:Homo:sapiens:miR-3184-3p	131	23618	23618.0	8478.0
hsa-miR-584-5p:MIMAT0003249:Homo:sapiens:miR-584-5p	100	22550	22550.0	10560.0
hsa-miR-92b-3p:MIMAT0003218:Homo:sapiens:miR-92b-3p	102	19728	19728.0	8502.0
hsa-miR-23a-3p:MIMAT0000078:Homo:sapiens:miR-23a-3p	70	17969	17922.0	6555.5
hsa-miR-4433a-5p:MIMAT0020956:Homo:sapiens:miR-4433a-5p	73	17879	17879.0	4511.0
hsa-let-7c-5p:MIMAT0000064:Homo:sapiens:let-7c-5p	90	17846	17766.833333333332	7301.5
hsa-let-7b-5p:MIMAT0000063:Homo:sapiens:let-7b-5p	88	14030	13970.333333333334	6347.5
hsa-miR-211-5p:MIMAT0000268:Homo:sapiens:miR-211-5p	59	12838	12838.0	4740.0
hsa-miR-1908-5p:MIMAT0007881:Homo:sapiens:miR-1908-5p	68	11433	11433.0	5629.0
hsa-miR-654-3p:MIMAT0004814:Homo:sapiens:miR-654-3p	67	11171	11171.0	3422.0
hsa-miR-4433b-5p:MIMAT0030413:Homo:sapiens:miR-4433b-5p	66	10871	10871.0	4389.0
hsa-miR-139-3p:MIMAT0004552:Homo:sapiens:miR-139-3p	88	10540	10540.0	5512.0
hsa-miR-191-5p:MIMAT0000440:Homo:sapiens:miR-191-5p	84	10258	10258.0	3746.0
hsa-miR-150-5p:MIMAT0000451:Homo:sapiens:miR-150-5p	64	8919	8919.0	3715.0
hsa-miR-499b-3p:MIMAT0019898:Homo:sapiens:miR-499b-3p	54	8692	8692.0	2812.0
hsa-miR-485-3p:MIMAT0002176:Homo:sapiens:miR-485-3p	84	8650	8650.0	3219.0
hsa-miR-23b-3p:MIMAT0000418:Homo:sapiens:miR-23b-3p	51	8329	8276.0	3397.5
hsa-miR-132-3p:MIMAT0000426:Homo:sapiens:miR-132-3p	63	6911	6911.0	2797.0
hsa-miR-485-5p:MIMAT0002175:Homo:sapiens:miR-485-5p	66	6856	6856.0	3644.0
hsa-miR-99b-5p:MIMAT0000689:Homo:sapiens:miR-99b-5p	74	5759	5759.0	2948.0
hsa-miR-3591-3p:MIMAT0019877:Homo:sapiens:miR-3591-3p	48	5443	5443.0	1868.0
hsa-miR-183-5p:MIMAT0000261:Homo:sapiens:miR-183-5p	54	5217	5217.0	2606.0
hsa-miR-342-3p:MIMAT0000753:Homo:sapiens:miR-342-3p	98	4874	4874.0	1982.0
