ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-miR-192-5p:MIMAT0000222:Homo:sapiens:miR-192-5p	227	747807	746135.5	0.0
hsa-miR-148a-5p:MIMAT0004549:Homo:sapiens:miR-148a-5p	249	382775	382775.0	0.0
hsa-miR-92b-3p:MIMAT0003218:Homo:sapiens:miR-92b-3p	236	284206	284205.5	0.0
hsa-miR-378a-3p:MIMAT0000732:Homo:sapiens:miR-378a-3p	222	228622	228074.33333333337	0.0
hsa-miR-191-5p:MIMAT0000440:Homo:sapiens:miR-191-5p	232	190123	190123.0	0.0
hsa-miR-127-3p:MIMAT0000446:Homo:sapiens:miR-127-3p	206	155281	155281.0	0.0
hsa-miR-151a-3p:MIMAT0000757:Homo:sapiens:miR-151a-3p	140	147351	147351.0	0.0
hsa-miR-3929:MIMAT0018206:Homo:sapiens:miR-3929	188	146687	146687.0	0.0
hsa-miR-10b-5p:MIMAT0000254:Homo:sapiens:miR-10b-5p	228	114078	114071.5	0.0
hsa-miR-7974:MIMAT0031177:Homo:sapiens:miR-7974	160	101062	101062.0	0.0
hsa-miR-449b-5p:MIMAT0003327:Homo:sapiens:miR-449b-5p	180	95146	94951.0	0.0
hsa-miR-215-5p:MIMAT0000272:Homo:sapiens:miR-215-5p	137	95542	93870.5	0.0
hsa-miR-500a-3p:MIMAT0002871:Homo:sapiens:miR-500a-3p	133	91616	90767.5	0.0
hsa-miR-485-5p:MIMAT0002175:Homo:sapiens:miR-485-5p	142	88978	88978.0	0.0
hsa-let-7f-5p:MIMAT0000067:Homo:sapiens:let-7f-5p	151	77479	77461.5	0.0
hsa-miR-6852-5p:MIMAT0027604:Homo:sapiens:miR-6852-5p	104	75465	75465.0	0.0
hsa-miR-769-5p:MIMAT0003886:Homo:sapiens:miR-769-5p	122	73810	73810.0	0.0
hsa-miR-378c:MIMAT0016847:Homo:sapiens:miR-378c	224	73095	73092.5	0.0
hsa-miR-7706:MIMAT0030021:Homo:sapiens:miR-7706	231	69836	69836.0	0.0
hsa-miR-941:MIMAT0004984:Homo:sapiens:miR-941	132	67279	67279.0	0.0
hsa-miR-486-5p:MIMAT0002177:Homo:sapiens:miR-486-5p	176	55340	55340.0	0.0
hsa-miR-345-5p:MIMAT0000772:Homo:sapiens:miR-345-5p	122	53921	53921.0	0.0
hsa-miR-181a-5p:MIMAT0000256:Homo:sapiens:miR-181a-5p	164	53276	53274.5	0.0
hsa-let-7d-3p:MIMAT0004484:Homo:sapiens:let-7d-3p	140	51523	51523.0	0.0
hsa-miR-28-3p:MIMAT0004502:Homo:sapiens:miR-28-3p	106	49540	49540.0	0.0
hsa-miR-4732-5p:MIMAT0019855:Homo:sapiens:miR-4732-5p	169	48113	48113.0	0.0
hsa-miR-34c-5p:MIMAT0000686:Homo:sapiens:miR-34c-5p	136	47881	47881.0	0.0
hsa-miR-186-5p:MIMAT0000456:Homo:sapiens:miR-186-5p	101	47611	47611.0	0.0
hsa-miR-409-3p:MIMAT0001639:Homo:sapiens:miR-409-3p	139	47119	47119.0	0.0
hsa-miR-182-5p:MIMAT0000259:Homo:sapiens:miR-182-5p	165	46033	46030.5	0.0
hsa-miR-411-5p:MIMAT0003329:Homo:sapiens:miR-411-5p	131	45801	45801.0	0.0
hsa-miR-181b-5p:MIMAT0000257:Homo:sapiens:miR-181b-5p	157	43252	43252.0	0.0
hsa-miR-378b:MIMAT0014999:Homo:sapiens:miR-378b	42	40746	40710.5	0.0
hsa-miR-103b:MIMAT0007402:Homo:sapiens:miR-103b	123	40162	40162.0	0.0
hsa-miR-10a-5p:MIMAT0000253:Homo:sapiens:miR-10a-5p	146	40050	40043.5	0.0
hsa-miR-99b-5p:MIMAT0000689:Homo:sapiens:miR-99b-5p	201	30760	30759.333333333332	0.0
hsa-miR-144-5p:MIMAT0004600:Homo:sapiens:miR-144-5p	76	28372	28372.0	0.0
hsa-miR-136-3p:MIMAT0004606:Homo:sapiens:miR-136-3p	88	27240	27240.0	0.0
hsa-miR-143-3p:MIMAT0000435:Homo:sapiens:miR-143-3p	90	27121	27121.0	0.0
hsa-miR-486-3p:MIMAT0004762:Homo:sapiens:miR-486-3p	93	26143	26143.0	0.0
hsa-miR-1307-5p:MIMAT0022727:Homo:sapiens:miR-1307-5p	109	23486	23486.0	0.0
