ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-miR-151a-3p:MIMAT0000757:Homo:sapiens:miR-151a-3p	328	331590	331590.0	0.0
hsa-miR-148a-3p:MIMAT0000243:Homo:sapiens:miR-148a-3p	495	301829	301829.0	0.0
hsa-miR-200a-5p:MIMAT0001620:Homo:sapiens:miR-200a-5p	327	252445	252445.0	0.0
hsa-miR-184:MIMAT0000454:Homo:sapiens:miR-184	539	237597	237597.0	0.0
hsa-miR-485-5p:MIMAT0002175:Homo:sapiens:miR-485-5p	362	134733	134733.0	0.0
hsa-miR-516b-5p:MIMAT0002859:Homo:sapiens:miR-516b-5p	216	120440	120440.0	0.0
hsa-miR-506-3p:MIMAT0002878:Homo:sapiens:miR-506-3p	208	113770	113770.0	0.0
hsa-miR-578:MIMAT0003243:Homo:sapiens:miR-578	294	113623	113623.0	0.0
hsa-miR-493-3p:MIMAT0003161:Homo:sapiens:miR-493-3p	297	96902	96902.0	0.0
hsa-miR-409-3p:MIMAT0001639:Homo:sapiens:miR-409-3p	384	88593	88593.0	0.0
hsa-miR-370-3p:MIMAT0000722:Homo:sapiens:miR-370-3p	173	64946	64946.0	0.0
hsa-miR-581:MIMAT0003246:Homo:sapiens:miR-581	207	64377	64377.0	0.0
hsa-miR-183-5p:MIMAT0000261:Homo:sapiens:miR-183-5p	306	62794	62791.5	0.0
hsa-miR-30e-3p:MIMAT0000693:Homo:sapiens:miR-30e-3p	242	57834	57803.5	0.0
hsa-miR-646:MIMAT0003316:Homo:sapiens:miR-646	32	57637	57637.0	0.0
hsa-miR-509-3-5p:MIMAT0004975:Homo:sapiens:miR-509-3-5p	332	56563	56563.0	0.0
hsa-miR-511-5p:MIMAT0002808:Homo:sapiens:miR-511-5p	141	54666	54666.0	0.0
hsa-miR-543:MIMAT0004954:Homo:sapiens:miR-543	312	49089	49089.0	0.0
hsa-miR-622:MIMAT0003291:Homo:sapiens:miR-622	143	48786	48786.0	0.0
hsa-miR-514a-3p:MIMAT0002883:Homo:sapiens:miR-514a-3p	116	48540	48540.0	0.0
hsa-miR-224-5p:MIMAT0000281:Homo:sapiens:miR-224-5p	191	47876	47876.0	0.0
hsa-miR-129-5p:MIMAT0000242:Homo:sapiens:miR-129-5p	254	45300	45300.0	0.0
hsa-miR-671-3p:MIMAT0004819:Homo:sapiens:miR-671-3p	166	44856	44856.0	0.0
hsa-miR-654-5p:MIMAT0003330:Homo:sapiens:miR-654-5p	260	41905	41905.0	0.0
hsa-miR-30a-3p:MIMAT0000088:Homo:sapiens:miR-30a-3p	221	40176	40131.0	0.0
hsa-miR-323a-5p:MIMAT0004696:Homo:sapiens:miR-323a-5p	269	34870	34870.0	0.0
hsa-miR-582-3p:MIMAT0004797:Homo:sapiens:miR-582-3p	280	32414	32414.0	0.0
hsa-miR-518c-5p:MIMAT0002847:Homo:sapiens:miR-518c-5p	141	31524	31457.75	0.0
hsa-miR-10b-5p:MIMAT0000254:Homo:sapiens:miR-10b-5p	316	29372	29371.5	0.0
hsa-miR-379-5p:MIMAT0000733:Homo:sapiens:miR-379-5p	196	25257	25257.0	0.0
hsa-miR-146b-5p:MIMAT0002809:Homo:sapiens:miR-146b-5p	159	24890	24887.0	0.0
hsa-miR-380-5p:MIMAT0000734:Homo:sapiens:miR-380-5p	217	24880	24880.0	0.0
hsa-miR-100-5p:MIMAT0000098:Homo:sapiens:miR-100-5p	388	24498	24453.0	0.0
hsa-miR-128-3p:MIMAT0000424:Homo:sapiens:miR-128-3p	155	23062	23062.0	0.0
hsa-miR-504-5p:MIMAT0002875:Homo:sapiens:miR-504-5p	208	22508	22508.0	0.0
hsa-miR-206:MIMAT0000462:Homo:sapiens:miR-206	249	22427	22427.0	0.0
hsa-miR-363-5p:MIMAT0003385:Homo:sapiens:miR-363-5p	166	22111	22111.0	0.0
hsa-miR-615-3p:MIMAT0003283:Homo:sapiens:miR-615-3p	183	21429	21429.0	0.0
hsa-miR-92b-3p:MIMAT0003218:Homo:sapiens:miR-92b-3p	238	21397	21397.0	0.0
hsa-miR-122-5p:MIMAT0000421:Homo:sapiens:miR-122-5p	171	21064	21064.0	0.0
hsa-miR-765:MIMAT0003945:Homo:sapiens:miR-765	107	20260	20260.0	0.0
hsa-miR-760:MIMAT0004957:Homo:sapiens:miR-760	105	20222	20222.0	0.0
hsa-miR-532-5p:MIMAT0002888:Homo:sapiens:miR-532-5p	255	20037	20037.0	0.0
hsa-miR-571:MIMAT0003236:Homo:sapiens:miR-571	146	19197	19197.0	0.0
hsa-miR-10a-5p:MIMAT0000253:Homo:sapiens:miR-10a-5p	398	19168	19162.0	0.0
hsa-miR-134-5p:MIMAT0000447:Homo:sapiens:miR-134-5p	237	17604	17604.0	0.0
hsa-miR-501-3p:MIMAT0004774:Homo:sapiens:miR-501-3p	216	16895	16835.0	0.0
hsa-miR-28-3p:MIMAT0004502:Homo:sapiens:miR-28-3p	181	15954	15954.0	0.0
hsa-miR-1-3p:MIMAT0000416:Homo:sapiens:miR-1-3p	62	15863	15863.0	0.0
hsa-miR-552-3p:MIMAT0003215:Homo:sapiens:miR-552-3p	146	15514	15514.0	0.0
hsa-miR-372-3p:MIMAT0000724:Homo:sapiens:miR-372-3p	186	15513	15513.0	0.0
hsa-miR-508-3p:MIMAT0002880:Homo:sapiens:miR-508-3p	217	14927	14927.0	0.0
hsa-let-7i-5p:MIMAT0000415:Homo:sapiens:let-7i-5p	134	14775	14775.0	0.0
hsa-miR-381-3p:MIMAT0000736:Homo:sapiens:miR-381-3p	158	14716	14715.5	0.0
hsa-miR-632:MIMAT0003302:Homo:sapiens:miR-632	34	14686	14686.0	0.0
hsa-miR-892a:MIMAT0004907:Homo:sapiens:miR-892a	168	13985	13985.0	0.0
hsa-miR-509-3p:MIMAT0002881:Homo:sapiens:miR-509-3p	212	13956	13956.0	0.0
hsa-miR-575:MIMAT0003240:Homo:sapiens:miR-575	39	13416	13416.0	0.0
hsa-miR-99b-5p:MIMAT0000689:Homo:sapiens:miR-99b-5p	298	13414	13413.5	0.0
hsa-miR-885-3p:MIMAT0004948:Homo:sapiens:miR-885-3p	183	12563	12563.0	0.0
hsa-miR-323a-3p:MIMAT0000755:Homo:sapiens:miR-323a-3p	151	12320	12312.0	0.0
hsa-miR-576-3p:MIMAT0004796:Homo:sapiens:miR-576-3p	162	12210	12210.0	0.0
hsa-miR-549a:MIMAT0003333:Homo:sapiens:miR-549a	136	12058	12058.0	0.0
