ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-miR-769-5p:MIMAT0003886:Homo:sapiens:miR-769-5p	64	3940	3940.0	2280.0
hsa-miR-224-5p:MIMAT0000281:Homo:sapiens:miR-224-5p	79	3701	3701.0	1974.0
hsa-miR-217:MIMAT0000274:Homo:sapiens:miR-217	82	3515	3515.0	2337.0
hsa-miR-582-5p:MIMAT0003247:Homo:sapiens:miR-582-5p	67	3511	3511.0	1954.0
hsa-miR-512-3p:MIMAT0002823:Homo:sapiens:miR-512-3p	101	3443	3443.0	2599.0
hsa-miR-518f-5p:MIMAT0002841:Homo:sapiens:miR-518f-5p	63	3653	3439.5833333333335	2595.583333333333
hsa-miR-411-3p:MIMAT0004813:Homo:sapiens:miR-411-3p	44	3359	3359.0	2151.0
hsa-miR-615-3p:MIMAT0003283:Homo:sapiens:miR-615-3p	87	3121	3121.0	2005.0
hsa-miR-302c-3p:MIMAT0000717:Homo:sapiens:miR-302c-3p	122	3101	3090.8333333333335	2542.3333333333335
hsa-miR-153-3p:MIMAT0000439:Homo:sapiens:miR-153-3p	53	3082	3082.0	2108.0
hsa-miR-509-3p:MIMAT0002881:Homo:sapiens:miR-509-3p	59	2943	2943.0	2189.0
hsa-miR-383-5p:MIMAT0000738:Homo:sapiens:miR-383-5p	72	2933	2933.0	2220.0
hsa-miR-629-5p:MIMAT0004810:Homo:sapiens:miR-629-5p	76	2933	2933.0	1851.0
hsa-miR-548c-3p:MIMAT0003285:Homo:sapiens:miR-548c-3p	29	2831	2831.0	2014.0
hsa-miR-520d-3p:MIMAT0002856:Homo:sapiens:miR-520d-3p	75	2759	2759.0	1519.0
hsa-miR-497-5p:MIMAT0002820:Homo:sapiens:miR-497-5p	79	2752	2752.0	1835.0
hsa-miR-758-3p:MIMAT0003879:Homo:sapiens:miR-758-3p	59	2730	2730.0	1749.0
hsa-miR-132-3p:MIMAT0000426:Homo:sapiens:miR-132-3p	49	2691	2691.0	1866.0
hsa-miR-339-3p:MIMAT0004702:Homo:sapiens:miR-339-3p	94	2677	2677.0	1955.0
hsa-miR-508-5p:MIMAT0004778:Homo:sapiens:miR-508-5p	84	2659	2659.0	1661.0
hsa-miR-22-5p:MIMAT0004495:Homo:sapiens:miR-22-5p	52	2584	2584.0	1400.0
hsa-miR-31-5p:MIMAT0000089:Homo:sapiens:miR-31-5p	82	2572	2572.0	1684.0
hsa-miR-659-3p:MIMAT0003337:Homo:sapiens:miR-659-3p	77	2558	2558.0	1922.0
hsa-miR-199a-5p:MIMAT0000231:Homo:sapiens:miR-199a-5p	107	2711	2549.5	1841.0
hsa-miR-378a-5p:MIMAT0000731:Homo:sapiens:miR-378a-5p	44	2545	2545.0	1880.0
hsa-miR-526b-3p:MIMAT0002836:Homo:sapiens:miR-526b-3p	49	2582	2517.35	1719.5166666666667
hsa-miR-7-1-3p:MIMAT0004553:Homo:sapiens:miR-7-1-3p	31	2517	2517.0	1136.0
hsa-miR-487b-3p:MIMAT0003180:Homo:sapiens:miR-487b-3p	64	2439	2439.0	1716.0
hsa-miR-591:MIMAT0003259:Homo:sapiens:miR-591	38	2406	2406.0	894.0
hsa-miR-18a-3p:MIMAT0002891:Homo:sapiens:miR-18a-3p	43	2402	2402.0	1389.0
hsa-miR-29c-5p:MIMAT0004673:Homo:sapiens:miR-29c-5p	48	2385	2385.0	1551.0
hsa-miR-196b-5p:MIMAT0001080:Homo:sapiens:miR-196b-5p	86	2341	2341.0	1734.0
hsa-miR-509-3-5p:MIMAT0004975:Homo:sapiens:miR-509-3-5p	57	2295	2295.0	1500.0
hsa-miR-380-3p:MIMAT0000735:Homo:sapiens:miR-380-3p	49	2257	2257.0	1579.0
hsa-miR-761:MIMAT0010364:Homo:sapiens:miR-761	60	2255	2255.0	1141.0
hsa-miR-892b:MIMAT0004918:Homo:sapiens:miR-892b	60	2236	2236.0	1629.0
hsa-miR-554:MIMAT0003217:Homo:sapiens:miR-554	60	2205	2205.0	1513.0
hsa-miR-524-5p:MIMAT0002849:Homo:sapiens:miR-524-5p	52	2194	2192.0	1678.0
hsa-miR-323b-5p:MIMAT0001630:Homo:sapiens:miR-323b-5p	117	2155	2155.0	1886.0
hsa-miR-378a-3p:MIMAT0000732:Homo:sapiens:miR-378a-3p	48	2154	2137.666666666667	1556.1666666666667
hsa-miR-515-3p:MIMAT0002827:Homo:sapiens:miR-515-3p	77	2131	2131.0	1417.0
hsa-miR-583:MIMAT0003248:Homo:sapiens:miR-583	39	2129	2129.0	988.0
hsa-miR-331-5p:MIMAT0004700:Homo:sapiens:miR-331-5p	69	2116	2116.0	1864.0
hsa-miR-422a:MIMAT0001339:Homo:sapiens:miR-422a	102	2114	2114.0	1646.0
hsa-miR-514a-3p:MIMAT0002883:Homo:sapiens:miR-514a-3p	38	2113	2113.0	1279.0
hsa-miR-769-3p:MIMAT0003887:Homo:sapiens:miR-769-3p	81	2111	2111.0	1881.0
hsa-miR-520c-5p:MIMAT0005455:Homo:sapiens:miR-520c-5p|hsa-miR-518d-5p:MIMAT0005456:Homo:sapiens:miR-518d-5p|hsa-miR-526a:MIMAT0002845:Homo:sapiens:miR-526a	47	2316	2103.083333333333	1257.5833333333333
hsa-miR-623:MIMAT0003292:Homo:sapiens:miR-623	75	2069	2069.0	1433.0
hsa-miR-542-3p:MIMAT0003389:Homo:sapiens:miR-542-3p	29	2062	2062.0	1241.0
hsa-miR-518a-3p:MIMAT0002863:Homo:sapiens:miR-518a-3p	56	2054	2054.0	1200.0
hsa-miR-640:MIMAT0003310:Homo:sapiens:miR-640	69	2051	2051.0	1364.0
hsa-let-7d-3p:MIMAT0004484:Homo:sapiens:let-7d-3p	38	2041	2041.0	1206.0
hsa-miR-376a-5p:MIMAT0003386:Homo:sapiens:miR-376a-5p	18	2041	2041.0	1221.0
hsa-miR-126-3p:MIMAT0000445:Homo:sapiens:miR-126-3p	118	2037	2037.0	1610.0
hsa-miR-499a-5p:MIMAT0002870:Homo:sapiens:miR-499a-5p	28	2030	2030.0	1110.0
hsa-miR-601:MIMAT0003269:Homo:sapiens:miR-601	78	2016	2016.0	1699.0
hsa-miR-410-3p:MIMAT0002171:Homo:sapiens:miR-410-3p	44	2016	2016.0	1283.0
hsa-miR-891b:MIMAT0004913:Homo:sapiens:miR-891b	71	2015	2015.0	1202.0
hsa-miR-409-3p:MIMAT0001639:Homo:sapiens:miR-409-3p	79	2013	2013.0	1350.0
hsa-miR-889-3p:MIMAT0004921:Homo:sapiens:miR-889-3p	34	1989	1989.0	1465.0
hsa-miR-24-3p:MIMAT0000080:Homo:sapiens:miR-24-3p	72	1978	1978.0	1130.0
hsa-miR-504-5p:MIMAT0002875:Homo:sapiens:miR-504-5p	57	1960	1960.0	1207.0
