ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-miR-629-5p:MIMAT0004810:Homo:sapiens:miR-629-5p	177	33420	33420.0	10412.0
hsa-miR-188-5p:MIMAT0000457:Homo:sapiens:miR-188-5p	124	30709	30709.0	7074.0
hsa-miR-4440:MIMAT0018958:Homo:sapiens:miR-4440	189	27188	27093.5	8914.5
hsa-miR-4732-5p:MIMAT0019855:Homo:sapiens:miR-4732-5p	157	26933	26933.0	8032.0
hsa-miR-451a:MIMAT0001631:Homo:sapiens:miR-451a	121	25320	25320.0	10593.0
hsa-miR-378a-3p:MIMAT0000732:Homo:sapiens:miR-378a-3p	165	23343	23256.83333333333	10632.499999999998
hsa-let-7f-5p:MIMAT0000067:Homo:sapiens:let-7f-5p	159	22949	22947.5	7793.5
hsa-miR-1908-5p:MIMAT0007881:Homo:sapiens:miR-1908-5p	142	21648	21648.0	9526.0
hsa-miR-185-5p:MIMAT0000455:Homo:sapiens:miR-185-5p	110	18854	18854.0	4553.0
hsa-miR-625-3p:MIMAT0004808:Homo:sapiens:miR-625-3p	68	17656	17656.0	6718.0
hsa-miR-223-5p:MIMAT0004570:Homo:sapiens:miR-223-5p	153	17400	17400.0	6747.0
hsa-miR-200a-3p:MIMAT0000682:Homo:sapiens:miR-200a-3p	96	16981	16976.0	4955.0
hsa-miR-151a-3p:MIMAT0000757:Homo:sapiens:miR-151a-3p	99	16338	16338.0	7563.0
hsa-miR-148a-5p:MIMAT0004549:Homo:sapiens:miR-148a-5p	146	16174	16174.0	7158.0
hsa-miR-191-5p:MIMAT0000440:Homo:sapiens:miR-191-5p	112	14986	14986.0	4695.0
hsa-miR-320d:MIMAT0006764:Homo:sapiens:miR-320d	34	14515	14488.916666666666	5941.916666666667
hsa-miR-7-5p:MIMAT0000252:Homo:sapiens:miR-7-5p	103	14259	14259.0	5127.0
hsa-miR-3184-3p:MIMAT0022731:Homo:sapiens:miR-3184-3p	143	14211	14211.0	6321.0
hsa-miR-378c:MIMAT0016847:Homo:sapiens:miR-378c	169	12837	12837.0	6227.0
hsa-miR-122-5p:MIMAT0000421:Homo:sapiens:miR-122-5p	125	12756	12756.0	5352.0
hsa-miR-21-5p:MIMAT0000076:Homo:sapiens:miR-21-5p	122	12626	12626.0	5390.0
hsa-let-7d-3p:MIMAT0004484:Homo:sapiens:let-7d-3p	77	12333	12333.0	4765.0
hsa-miR-584-5p:MIMAT0003249:Homo:sapiens:miR-584-5p	84	12194	12194.0	6979.0
hsa-let-7c-5p:MIMAT0000064:Homo:sapiens:let-7c-5p	109	12146	12136.166666666666	7085.666666666667
hsa-miR-19b-3p:MIMAT0000074:Homo:sapiens:miR-19b-3p	159	11971	11971.0	4198.0
hsa-miR-324-5p:MIMAT0000761:Homo:sapiens:miR-324-5p	118	11499	11499.0	5396.0
hsa-miR-204-3p:MIMAT0022693:Homo:sapiens:miR-204-3p	110	11251	11251.0	5801.0
hsa-miR-449b-5p:MIMAT0003327:Homo:sapiens:miR-449b-5p	128	11179	11110.0	4502.5
hsa-miR-188-3p:MIMAT0004613:Homo:sapiens:miR-188-3p	92	10958	10958.0	4831.0
hsa-miR-23a-3p:MIMAT0000078:Homo:sapiens:miR-23a-3p	54	10405	10402.0	4650.5
hsa-miR-885-5p:MIMAT0004947:Homo:sapiens:miR-885-5p	73	9737	9737.0	3351.0
hsa-miR-576-3p:MIMAT0004796:Homo:sapiens:miR-576-3p	84	9579	9579.0	4063.0
hsa-miR-140-5p:MIMAT0000431:Homo:sapiens:miR-140-5p	122	8469	8469.0	4165.0
hsa-miR-139-3p:MIMAT0004552:Homo:sapiens:miR-139-3p	127	8354	8354.0	3766.0
hsa-miR-589-5p:MIMAT0004799:Homo:sapiens:miR-589-5p	106	8173	8173.0	3778.0
hsa-miR-15b-5p:MIMAT0000417:Homo:sapiens:miR-15b-5p	74	8022	8022.0	2983.0
hsa-miR-615-3p:MIMAT0003283:Homo:sapiens:miR-615-3p	74	8015	8015.0	3437.0
hsa-miR-29b-2-5p:MIMAT0004515:Homo:sapiens:miR-29b-2-5p	103	8006	8005.0	4138.0
hsa-miR-144-5p:MIMAT0004600:Homo:sapiens:miR-144-5p	92	7502	7502.0	4017.0
hsa-let-7b-5p:MIMAT0000063:Homo:sapiens:let-7b-5p	90	7386	7381.166666666667	5135.166666666667
hsa-miR-23b-3p:MIMAT0000418:Homo:sapiens:miR-23b-3p	44	7189	7186.0	3377.5
hsa-miR-654-3p:MIMAT0004814:Homo:sapiens:miR-654-3p	71	6833	6833.0	1833.0
hsa-miR-499b-3p:MIMAT0019898:Homo:sapiens:miR-499b-3p	75	6813	6813.0	2791.0
hsa-miR-103a-3p:MIMAT0000101:Homo:sapiens:miR-103a-3p	109	6794	6718.0	2832.5
hsa-miR-145-5p:MIMAT0000437:Homo:sapiens:miR-145-5p	57	6687	6687.0	3246.0
hsa-miR-133a-3p:MIMAT0000427:Homo:sapiens:miR-133a-3p	92	6719	6642.5	3009.5
hsa-miR-6852-5p:MIMAT0027604:Homo:sapiens:miR-6852-5p	66	6531	6531.0	3697.0
hsa-miR-18b-5p:MIMAT0001412:Homo:sapiens:miR-18b-5p	119	6241	6238.0	3601.5
hsa-miR-192-5p:MIMAT0000222:Homo:sapiens:miR-192-5p	74	6032	5995.0	2977.5
hsa-miR-18a-5p:MIMAT0000072:Homo:sapiens:miR-18a-5p	98	5896	5893.5	2858.0
hsa-miR-590-5p:MIMAT0003258:Homo:sapiens:miR-590-5p	66	5872	5872.0	3303.0
hsa-miR-345-5p:MIMAT0000772:Homo:sapiens:miR-345-5p	103	5808	5808.0	3519.0
hsa-miR-107:MIMAT0000104:Homo:sapiens:miR-107	102	5880	5805.0	2340.5
hsa-miR-98-5p:MIMAT0000096:Homo:sapiens:miR-98-5p	82	5455	5455.0	3788.0
hsa-miR-214-3p:MIMAT0000271:Homo:sapiens:miR-214-3p	70	5236	5236.0	2540.0
hsa-miR-186-5p:MIMAT0000456:Homo:sapiens:miR-186-5p	58	5224	5224.0	2996.0
hsa-miR-769-5p:MIMAT0003886:Homo:sapiens:miR-769-5p	63	5171	5171.0	2768.0
hsa-miR-483-5p:MIMAT0004761:Homo:sapiens:miR-483-5p	61	5120	5120.0	2807.0
hsa-miR-132-3p:MIMAT0000426:Homo:sapiens:miR-132-3p	44	5076	5076.0	2827.0
hsa-miR-27a-3p:MIMAT0000084:Homo:sapiens:miR-27a-3p	66	4971	4968.5	2461.5
hsa-miR-296-5p:MIMAT0000690:Homo:sapiens:miR-296-5p	47	4615	4615.0	1164.0
