ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-miR-625-3p:MIMAT0004808:Homo:sapiens:miR-625-3p	525	582167	582167.0	36618.0
hsa-miR-223-5p:MIMAT0004570:Homo:sapiens:miR-223-5p	426	554116	554116.0	30804.0
hsa-miR-21-5p:MIMAT0000076:Homo:sapiens:miR-21-5p	455	506234	506234.0	34138.0
hsa-miR-122-5p:MIMAT0000421:Homo:sapiens:miR-122-5p	481	503861	503861.0	36670.0
hsa-let-7f-5p:MIMAT0000067:Homo:sapiens:let-7f-5p	451	459558	459485.5	29695.5
hsa-miR-4440:MIMAT0018958:Homo:sapiens:miR-4440	423	387933	387055.5	45981.5
hsa-miR-629-5p:MIMAT0004810:Homo:sapiens:miR-629-5p	369	301276	301276.0	27894.0
hsa-miR-374a-5p:MIMAT0000727:Homo:sapiens:miR-374a-5p	323	298323	298228.6666666667	20667.666666666664
hsa-miR-6852-5p:MIMAT0027604:Homo:sapiens:miR-6852-5p	211	226430	226430.0	23526.0
hsa-let-7c-5p:MIMAT0000064:Homo:sapiens:let-7c-5p	358	226041	225406.75	26048.25
hsa-miR-185-5p:MIMAT0000455:Homo:sapiens:miR-185-5p	301	171714	171714.0	17756.0
hsa-miR-576-3p:MIMAT0004796:Homo:sapiens:miR-576-3p	207	168298	168298.0	24413.0
hsa-miR-7-5p:MIMAT0000252:Homo:sapiens:miR-7-5p	387	167382	167382.0	20727.0
hsa-miR-151a-3p:MIMAT0000757:Homo:sapiens:miR-151a-3p	212	164581	164581.0	23235.0
hsa-miR-19b-3p:MIMAT0000074:Homo:sapiens:miR-19b-3p	258	159660	159660.0	14760.0
hsa-let-7b-5p:MIMAT0000063:Homo:sapiens:let-7b-5p	280	151496	151416.91666666666	22793.416666666668
hsa-miR-378c:MIMAT0016847:Homo:sapiens:miR-378c	427	150712	150708.3333333333	25307.333333333332
hsa-miR-98-5p:MIMAT0000096:Homo:sapiens:miR-98-5p	268	124299	124299.0	15845.0
hsa-miR-654-3p:MIMAT0004814:Homo:sapiens:miR-654-3p	203	121377	121377.0	9734.0
hsa-miR-200a-3p:MIMAT0000682:Homo:sapiens:miR-200a-3p	348	112778	112669.5	14894.0
hsa-miR-320d:MIMAT0006764:Homo:sapiens:miR-320d	141	110297	108686.45714285714	19781.911904761906
hsa-miR-18a-5p:MIMAT0000072:Homo:sapiens:miR-18a-5p	278	106263	106164.5	15244.0
hsa-let-7d-3p:MIMAT0004484:Homo:sapiens:let-7d-3p	283	103250	103250.0	16602.0
hsa-miR-204-3p:MIMAT0022693:Homo:sapiens:miR-204-3p	214	98729	98729.0	17711.0
hsa-miR-4732-5p:MIMAT0019855:Homo:sapiens:miR-4732-5p	281	84160	84160.0	18464.0
hsa-miR-26b-5p:MIMAT0000083:Homo:sapiens:miR-26b-5p	168	81692	81692.0	15216.0
hsa-miR-3184-3p:MIMAT0022731:Homo:sapiens:miR-3184-3p	216	81275	81275.0	14538.0
hsa-miR-148a-5p:MIMAT0004549:Homo:sapiens:miR-148a-5p	200	76584	76584.0	11774.0
hsa-miR-9-5p:MIMAT0000441:Homo:sapiens:miR-9-5p	317	75561	75561.0	19920.0
hsa-miR-140-5p:MIMAT0000431:Homo:sapiens:miR-140-5p	217	75120	75120.0	14036.0
hsa-miR-2110:MIMAT0010133:Homo:sapiens:miR-2110	222	74298	74298.0	13144.0
hsa-miR-152-3p:MIMAT0000438:Homo:sapiens:miR-152-3p	150	73534	73534.0	7287.0
hsa-miR-342-5p:MIMAT0004694:Homo:sapiens:miR-342-5p	171	73299	73299.0	8953.0
