ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-miR-1307-3p:MIMAT0005951:Homo:sapiens:miR-1307-3p	292	51059	51059.0	21032.0
hsa-miR-132-5p:MIMAT0004594:Homo:sapiens:miR-132-5p	185	39308	39308.0	11878.0
hsa-miR-196b-5p:MIMAT0001080:Homo:sapiens:miR-196b-5p	170	34041	34040.5	11188.5
hsa-miR-409-3p:MIMAT0001639:Homo:sapiens:miR-409-3p	200	30103	30103.0	8740.0
hsa-miR-181a-5p:MIMAT0000256:Homo:sapiens:miR-181a-5p	204	30072	30072.0	6430.0
hsa-miR-28-3p:MIMAT0004502:Homo:sapiens:miR-28-3p	89	29865	29865.0	10483.0
hsa-miR-30a-5p:MIMAT0000087:Homo:sapiens:miR-30a-5p	184	28140	28139.0	7991.0
hsa-miR-543:MIMAT0004954:Homo:sapiens:miR-543	163	26618	26618.0	5698.0
hsa-miR-1306-5p:MIMAT0022726:Homo:sapiens:miR-1306-5p	165	25866	25866.0	6512.0
hsa-miR-193b-3p:MIMAT0002819:Homo:sapiens:miR-193b-3p	161	25661	25661.0	12402.0
hsa-miR-342-5p:MIMAT0004694:Homo:sapiens:miR-342-5p	159	24620	24620.0	7092.0
hsa-miR-132-3p:MIMAT0000426:Homo:sapiens:miR-132-3p	101	24122	24122.0	7790.0
hsa-miR-302a-3p:MIMAT0000684:Homo:sapiens:miR-302a-3p	174	23989	23989.0	10317.0
hsa-miR-130b-5p:MIMAT0004680:Homo:sapiens:miR-130b-5p	99	23913	23913.0	5211.0
hsa-miR-103b:MIMAT0007402:Homo:sapiens:miR-103b	168	23426	23426.0	7413.0
hsa-miR-323a-3p:MIMAT0000755:Homo:sapiens:miR-323a-3p	104	22490	22484.0	6999.0
hsa-miR-671-5p:MIMAT0003880:Homo:sapiens:miR-671-5p	110	22062	22062.0	5280.0
hsa-miR-200c-3p:MIMAT0000617:Homo:sapiens:miR-200c-3p	150	21849	21849.0	9205.0
hsa-let-7g-5p:MIMAT0000414:Homo:sapiens:let-7g-5p	180	21444	21444.0	8615.0
hsa-miR-18a-3p:MIMAT0002891:Homo:sapiens:miR-18a-3p	163	21270	21270.0	9318.0
hsa-miR-4326:MIMAT0016888:Homo:sapiens:miR-4326	71	20899	20899.0	5497.0
hsa-miR-299-5p:MIMAT0002890:Homo:sapiens:miR-299-5p	168	20378	20378.0	3655.0
hsa-miR-432-5p:MIMAT0002814:Homo:sapiens:miR-432-5p	104	18409	18409.0	7438.0
hsa-miR-532-5p:MIMAT0002888:Homo:sapiens:miR-532-5p	238	18409	18409.0	7556.0
hsa-miR-221-3p:MIMAT0000278:Homo:sapiens:miR-221-3p	135	18310	18310.0	6396.0
hsa-miR-20a-3p:MIMAT0004493:Homo:sapiens:miR-20a-3p	150	17876	17876.0	8705.0
